Type,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,State,PetID,PhotoAmt,AdoptionSpeed,NotAdopted,mixed_breed,multi_color,FeeAsked,photo,desc_length,desc_word_count
cat,3,male,Black,2,1,1,1,2,1,1,Selangor,5b55086b6,1.0,1,0,1,1,1,1,116,23
cat,12,female,Brown,2,1,2,2,2,1,1,Kuala Lumpur,b78f3080b,3.0,0,0,1,1,0,1,334,61
dog,4,female,Black,2,1,2,2,2,1,1,Selangor,53fba6573,3.0,4,1,0,1,0,1,887,189
dog,9,female,Black,2,1,1,1,1,1,1,Selangor,a993cd91a,7.0,2,0,0,1,0,1,261,42
dog,2,female,Black,2,1,1,1,2,1,1,Kuala Lumpur,c1db71d88,7.0,2,0,1,1,0,1,186,35
cat,4,female,Black,2,1,1,1,2,1,1,Selangor,3f50cc4fd,1.0,4,1,0,1,0,1,270,50
cat,2,female,Yellow,1,2,2,2,2,1,1,Kuala Lumpur,71c3a53f0,3.0,4,1,1,0,0,1,645,131
dog,2,female,Black,2,2,1,1,2,1,1,Selangor,d51b2e785,5.0,2,0,1,1,0,1,280,50
cat,1,male,Black,2,2,3,3,2,1,3,Selangor,1557f91e8,4.0,0,0,1,1,0,1,306,58
cat,4,mixed,Black,1,1,2,2,2,1,5,Selangor,42149c9e3,5.0,1,0,1,1,0,1,345,66
cat,2,female,Brown,1,1,2,1,2,1,1,Kuala Lumpur,c8eef30bd,4.0,2,0,0,1,0,1,106,22
dog,2,female,Black,1,2,1,1,2,1,3,Selangor,87613aee1,4.0,4,1,1,1,0,1,458,74
cat,12,female,Black,1,1,1,1,1,1,1,Selangor,205714da6,5.0,2,0,1,1,0,1,1159,242
dog,72,female,Brown,2,2,1,1,2,1,1,Selangor,9862e5dfe,4.0,4,1,0,0,0,1,789,158
cat,2,female,Cream,3,3,2,2,2,1,1,Selangor,9926c6e5b,1.0,1,0,0,1,1,1,35,6
dog,2,mixed,Brown,2,1,2,2,3,1,5,Selangor,ed9936705,7.0,3,0,1,1,0,1,44,7
cat,3,mixed,Black,1,2,2,2,2,1,3,Selangor,a686164c9,5.0,3,0,1,1,0,1,42,9
cat,36,female,Black,1,1,1,1,2,1,3,Selangor,ae42b09ce,1.0,1,0,1,1,0,1,245,51
cat,4,male,Black,2,1,1,1,2,1,1,Johor,84fdd34c7,5.0,2,0,0,1,0,1,339,67
dog,4,female,White,2,2,2,2,2,1,1,Selangor,8dfb61116,2.0,4,1,1,0,0,1,156,25
dog,2,male,Brown,2,2,1,1,2,1,1,Selangor,d92c326f8,1.0,2,0,1,0,0,1,191,37
cat,12,male,Golden,2,1,2,2,2,1,1,Kuala Lumpur,d85a78cf9,3.0,4,1,1,1,0,1,5,1
cat,3,male,Black,2,1,2,2,2,1,1,Selangor,874e791f9,3.0,4,1,1,1,0,1,235,45
dog,60,female,Gray,3,1,2,1,1,1,1,Selangor,4a108fa61,2.0,1,0,0,0,0,1,45,9
cat,2,female,Black,1,1,1,1,2,1,1,Selangor,9427a0125,2.0,1,0,1,1,0,1,124,22
cat,2,female,Black,2,2,2,2,2,1,1,Selangor,9ec6fbb61,5.0,3,0,1,1,1,1,637,118
dog,24,mixed,Cream,1,2,2,2,2,1,4,Kuala Lumpur,dc7a53ba0,0.0,4,1,1,1,0,0,85,17
dog,1,mixed,Brown,2,2,2,2,2,1,4,Selangor,b98316a91,10.0,2,0,0,1,1,1,878,173
dog,96,male,Golden,3,3,1,1,1,1,1,Johor,5ab429fcb,1.0,2,0,0,0,1,1,127,28
cat,2,mixed,Black,2,2,2,2,2,1,5,Selangor,e3d68b63c,10.0,3,0,1,1,0,1,231,47
cat,3,male,Yellow,1,2,3,3,3,1,1,Kuala Lumpur,37cb01a87,4.0,1,0,1,0,0,1,35,7
dog,12,male,Brown,2,1,1,1,1,1,1,Selangor,ff2cf88a0,2.0,4,1,1,0,0,1,180,37
dog,12,male,Gray,1,1,1,3,3,3,1,Selangor,fce854722,2.0,4,1,0,0,0,1,271,53
cat,4,male,Black,3,2,2,1,3,1,1,Selangor,7bf11fd4d,1.0,1,0,1,0,0,1,599,105
cat,12,female,Black,3,1,1,1,1,1,1,Kuala Lumpur,b2101b975,1.0,0,0,1,1,0,1,809,167
cat,2,female,Gray,1,1,3,3,2,1,1,Selangor,acb802c0c,4.0,1,0,0,0,0,1,378,73
cat,0,female,Black,3,2,2,2,2,1,3,Kuala Lumpur,4138a8f48,4.0,2,0,1,1,0,1,347,69
cat,5,male,Golden,2,1,2,3,2,1,3,Selangor,be1ab222c,2.0,2,0,1,1,0,1,46,7
dog,0,male,Brown,1,1,3,3,3,1,1,Johor,88e2d97b2,8.0,0,0,1,0,0,1,54,11
cat,1,female,Black,2,1,2,1,2,1,1,Selangor,f6c3b531d,7.0,1,0,1,1,0,1,637,130
cat,2,female,Black,2,2,2,2,2,1,1,Negeri Sembilan,138c79a01,4.0,1,0,1,1,0,1,812,166
dog,3,female,Black,2,1,1,1,2,1,1,Selangor,8a5d7e622,2.0,2,0,1,1,1,1,411,81
cat,2,female,Black,2,2,2,1,2,1,1,Selangor,7adb2ab9b,5.0,3,0,1,0,1,1,1188,233
dog,4,female,Black,2,2,1,1,2,1,4,Perak,87bdcbcdd,4.0,4,1,1,1,0,1,368,56
dog,1,female,White,2,1,3,3,2,1,1,Selangor,87a16f3fb,5.0,3,0,0,0,0,1,177,29
cat,12,female,Black,2,2,3,3,3,1,1,Melaka,83233d345,1.0,4,1,1,1,0,1,12,3
dog,2,female,Black,2,1,1,1,2,1,1,Selangor,4133efff0,4.0,3,0,0,1,0,1,120,21
cat,3,mixed,Gray,1,2,2,2,2,1,3,Kuala Lumpur,aae0d180c,1.0,4,1,0,1,1,1,92,15
cat,5,female,Gray,2,2,2,2,2,1,1,Selangor,528563012,3.0,3,0,1,1,0,1,123,21
dog,12,female,Brown,2,2,1,1,1,1,1,Kuala Lumpur,a0909c2bb,2.0,3,0,1,0,0,1,139,29
dog,12,female,Black,2,1,1,1,3,1,1,Selangor,ef2ee6e9b,2.0,4,1,1,1,0,1,674,139
dog,7,male,Black,2,1,1,1,3,1,1,Johor,60d72fc85,2.0,4,1,1,1,0,1,134,29
cat,1,male,White,2,2,2,2,2,1,1,Selangor,d4ce7a1ed,3.0,1,0,1,0,0,1,161,30
dog,6,female,Brown,2,1,1,1,2,1,1,Kuala Lumpur,f56c9eb67,5.0,1,0,1,1,0,1,170,27
dog,2,female,Gray,2,1,3,3,3,3,1,Selangor,8de51ad1e,0.0,3,0,1,0,0,0,622,126
dog,2,female,Black,2,1,3,3,2,1,1,Selangor,cca4ba626,2.0,1,0,1,1,0,1,123,21
cat,5,female,Gray,1,1,1,1,2,1,2,Pulau Pinang,4a56ae509,6.0,4,1,1,1,0,1,418,80
dog,0,female,Brown,2,1,2,2,2,1,1,Kuala Lumpur,91d307ce9,2.0,3,0,0,0,0,1,89,19
dog,2,female,Black,2,1,2,2,2,1,1,Selangor,5ee1c77a0,2.0,4,1,1,1,0,1,172,33
dog,2,female,Cream,2,1,2,2,2,1,1,Selangor,f995bc16c,3.0,1,0,1,0,0,1,615,123
cat,4,female,Black,2,1,1,1,1,1,1,Selangor,c56432da8,2.0,3,0,1,0,0,1,217,39
cat,3,male,Yellow,2,1,1,1,2,1,1,Selangor,5dc7d3dc7,10.0,3,0,1,0,0,1,367,69
cat,6,male,Black,1,2,3,3,2,1,1,Selangor,bd485150e,3.0,4,1,1,1,1,1,35,5
cat,7,female,Black,2,1,1,1,1,1,1,Selangor,20f82514c,5.0,2,0,1,1,0,1,298,61
dog,24,male,Brown,1,3,3,3,3,1,1,Melaka,afe19c37c,2.0,1,0,0,1,0,1,977,191
dog,1,male,Brown,2,1,2,2,2,1,1,Selangor,ea7fc7f4f,1.0,4,1,1,1,0,1,501,107
cat,36,male,Black,1,1,1,3,1,1,3,Johor,a8f2a5210,4.0,4,1,1,1,0,1,48,10
dog,8,male,Cream,2,2,1,1,2,1,1,Selangor,b02d9e413,0.0,4,1,0,0,1,0,92,20
cat,1,female,Black,2,2,2,2,2,1,2,Kuala Lumpur,7bbdce003,7.0,4,1,1,1,0,1,522,102
dog,4,male,Cream,2,1,2,2,2,1,2,Selangor,937d74077,5.0,2,0,1,1,0,1,1426,261
dog,2,mixed,Brown,3,1,1,1,2,1,6,Selangor,3a88e6c8f,1.0,4,1,1,1,0,1,310,50
dog,2,female,Brown,2,2,2,2,2,1,1,Kuala Lumpur,3edf44325,5.0,1,0,1,0,0,1,46,9
cat,3,mixed,Black,1,1,2,2,2,1,4,Selangor,9fd804400,3.0,1,0,1,1,0,1,591,115
cat,2,female,Black,2,1,2,1,3,1,1,Selangor,2c21d7f68,5.0,1,0,1,1,0,1,243,41
dog,19,female,Black,3,1,1,1,2,1,1,Selangor,087fbda7e,4.0,2,0,0,1,2,1,771,159
cat,2,female,Brown,2,1,2,2,2,1,1,Selangor,7133307db,4.0,2,0,1,1,0,1,235,39
dog,0,male,Black,2,2,1,1,2,1,2,Selangor,4b261a0ee,4.0,1,0,1,1,0,1,217,43
cat,1,mixed,Black,2,2,3,3,3,1,4,Selangor,e4f17eace,8.0,2,0,1,1,0,1,171,32
cat,12,male,Golden,3,3,3,3,3,2,1,Selangor,0b459b60b,5.0,2,0,1,1,0,1,303,60
dog,3,female,Black,2,1,2,1,2,1,1,Johor,d45562a98,3.0,3,0,1,1,0,1,452,85
cat,2,female,Yellow,1,1,2,2,2,1,1,Selangor,31dbaafaa,3.0,3,0,1,1,0,1,689,143
dog,1,mixed,White,2,1,2,2,2,1,5,Johor,658e4415a,4.0,1,0,1,0,0,1,167,30
cat,1,mixed,Yellow,1,1,2,2,3,1,3,Selangor,6d7d7753c,10.0,3,0,1,1,0,1,209,39
dog,4,female,Brown,1,2,3,1,1,1,1,Selangor,3d9346cfb,2.0,4,1,1,1,0,1,82,13
dog,3,female,Brown,2,1,1,1,2,1,1,Selangor,be4c2e0d5,1.0,4,1,1,1,1,1,52,11
cat,2,male,Black,2,1,1,1,2,1,1,Selangor,b19556858,4.0,2,0,1,1,0,1,180,34
dog,2,male,Brown,2,1,2,2,2,1,1,Pulau Pinang,a6b908d22,2.0,3,0,1,0,0,1,179,35
cat,3,female,Black,1,1,2,1,2,2,1,Selangor,a0490612e,2.0,1,0,0,1,0,1,74,12
cat,12,female,Gray,3,1,1,2,2,1,1,Terengganu,abdba6d36,1.0,1,0,1,0,0,1,79,15
dog,5,female,Black,2,1,1,1,1,1,1,Selangor,d87ff9c80,4.0,4,1,1,0,1,1,781,149
dog,2,female,Cream,2,2,1,1,2,1,1,Selangor,373880ef5,4.0,2,0,1,0,0,1,12,2
cat,5,female,Black,1,1,2,2,2,1,1,Kuala Lumpur,20819afd9,3.0,3,0,1,1,0,1,246,43
cat,2,female,Cream,1,1,1,1,2,1,1,Selangor,0f1d071a8,3.0,1,0,1,1,0,1,601,110
cat,2,mixed,Black,1,1,3,3,3,1,8,Selangor,898476994,1.0,4,1,1,1,0,1,69,14
dog,84,female,Cream,2,1,1,1,1,1,1,Selangor,1d48855c5,1.0,3,0,0,0,0,1,314,64
cat,1,mixed,Brown,1,1,2,1,2,1,2,Kuala Lumpur,2ad3a6503,1.0,1,0,1,1,0,1,467,86
dog,12,female,Brown,2,2,3,3,3,1,1,Selangor,5b346ef59,4.0,1,0,1,1,0,1,270,50
cat,0,mixed,Black,2,1,2,2,2,1,3,Selangor,22ff7ca25,9.0,1,0,0,1,0,1,68,13
dog,0,mixed,Black,1,1,3,3,3,3,5,Kuala Lumpur,3948f67d7,10.0,3,0,1,1,0,1,231,20
dog,12,female,Brown,2,2,1,1,1,1,1,Selangor,1f6dc1747,10.0,3,0,1,1,0,1,639,119
dog,10,female,White,2,1,3,3,3,1,2,Kuala Lumpur,63cd0b2b3,5.0,2,0,0,0,0,1,403,84
dog,4,male,Black,2,2,2,1,2,2,1,Selangor,1b1a68a60,5.0,2,0,1,1,0,1,387,78
dog,1,mixed,Black,2,1,2,2,2,1,6,Kuala Lumpur,6d5afdb0f,5.0,4,1,1,1,0,1,54,11
dog,2,female,Brown,2,2,1,1,2,1,1,Selangor,4128e8e80,1.0,1,0,1,0,0,1,12,2
dog,2,female,Black,2,1,1,1,1,1,1,Perak,10e27da02,5.0,1,0,1,1,0,1,543,113
dog,24,female,Brown,1,3,1,1,1,1,1,Selangor,789083f3a,3.0,3,0,0,1,1,1,228,42
dog,1,female,White,2,2,1,1,2,1,1,Selangor,0b3763054,1.0,3,0,1,0,0,1,12,2
dog,48,female,Brown,1,3,1,3,3,2,1,Kuala Lumpur,8dbbd91bb,3.0,2,0,0,1,0,1,215,39
dog,2,male,Black,2,2,1,1,2,1,1,Selangor,9031a7f4c,1.0,2,0,1,0,0,1,174,38
cat,8,male,White,3,3,3,3,1,1,1,Selangor,f8db6e695,5.0,1,0,1,0,1,1,39,9
dog,11,female,Cream,2,2,2,1,1,1,1,Kedah,a854aca45,2.0,4,1,1,0,0,1,256,49
cat,18,mixed,Brown,3,2,3,3,2,1,5,Kuala Lumpur,4e9358756,5.0,2,0,0,1,1,1,575,109
cat,5,mixed,Black,2,2,1,1,2,1,5,Selangor,bdc94bd91,10.0,3,0,1,1,0,1,243,53
dog,12,male,White,2,1,2,2,2,1,1,Kuala Lumpur,182aec7a4,2.0,4,1,1,0,0,1,158,32
dog,18,male,Black,2,1,1,1,1,1,1,Negeri Sembilan,bd16029b7,10.0,1,0,0,0,0,1,542,100
dog,24,male,Black,2,1,1,1,1,1,1,Kuala Lumpur,ad4456e88,2.0,3,0,1,0,0,1,356,77
cat,2,female,Black,2,2,2,1,2,1,1,Kuala Lumpur,9304f9f8b,1.0,2,0,0,1,1,1,91,15
dog,77,male,Gray,2,1,1,1,1,1,1,Kuala Lumpur,7e43ebd6c,3.0,2,0,0,0,0,1,76,14
cat,4,female,Black,2,3,2,2,2,1,1,Selangor,773d10217,2.0,1,0,1,1,1,1,86,17
dog,24,female,Black,3,1,1,1,1,1,1,Selangor,c52908c2d,1.0,2,0,1,0,0,1,76,14
cat,2,female,Gray,1,1,2,2,2,1,1,Selangor,f25e91baa,7.0,3,0,0,0,0,1,194,39
dog,36,female,Brown,2,1,3,3,3,1,1,Selangor,3ee05e0d5,5.0,3,0,1,1,0,1,389,76
cat,12,female,Black,2,1,1,1,1,1,1,Selangor,f662bdf71,9.0,4,1,1,1,0,1,158,26
cat,4,male,Black,2,2,1,1,2,1,1,Selangor,7aefa7eeb,7.0,2,0,0,1,0,1,240,40
dog,2,male,Black,2,2,2,2,2,1,1,Selangor,6bacb98ab,3.0,1,0,1,1,0,1,62,12
cat,0,mixed,Black,1,1,2,2,2,1,4,Kuala Lumpur,6cbc126fc,3.0,3,0,1,1,0,1,111,19
dog,8,male,Brown,2,3,2,1,2,1,1,Terengganu,dcf366e02,1.0,1,0,0,1,0,1,18,3
cat,7,female,Black,2,1,3,1,3,1,1,Kuala Lumpur,f15cd5cd9,10.0,4,1,1,0,0,1,123,22
cat,2,male,Brown,2,1,2,2,2,1,1,Selangor,bea48a6a7,5.0,3,0,1,1,1,1,96,20
dog,12,female,Yellow,2,2,1,1,1,1,1,Kuala Lumpur,d1b183683,2.0,3,0,1,1,0,1,53,8
cat,2,mixed,Black,2,2,2,2,2,1,3,Kuala Lumpur,b9fa9ce00,6.0,2,0,1,1,1,1,58,9
dog,5,male,Brown,2,2,1,1,2,1,1,Selangor,aba758b7f,2.0,3,0,0,1,0,1,335,62
cat,3,male,Black,1,1,2,2,2,1,2,Selangor,fd8bb16c6,10.0,2,0,1,1,0,1,821,171
cat,1,female,Black,2,1,1,1,2,1,1,Selangor,59b6102ba,5.0,2,0,1,1,0,1,730,133
dog,60,male,Black,3,2,1,1,1,1,1,Perak,234b2a6b6,5.0,4,1,0,0,0,1,541,91
cat,3,male,Golden,1,2,2,2,2,1,1,Selangor,df70eb456,3.0,1,0,1,1,0,1,277,59
cat,1,mixed,Brown,2,2,1,1,1,1,3,Selangor,307c5ca84,5.0,1,0,0,1,1,1,562,105
dog,2,female,Black,2,2,2,2,2,1,1,Selangor,f095385ff,5.0,2,0,1,0,0,1,311,59
dog,48,male,Cream,2,2,1,1,1,1,1,Selangor,24361123a,5.0,4,1,0,0,0,1,238,39
cat,2,male,Black,2,1,2,1,2,1,1,Kuala Lumpur,6dcce539c,8.0,3,0,1,1,0,1,650,132
cat,1,female,White,1,1,3,1,2,1,1,Selangor,9f4f97c61,2.0,1,0,1,0,0,1,328,61
dog,2,mixed,Black,2,1,2,2,2,1,6,Selangor,609e37f6a,3.0,1,0,1,1,0,1,399,82
dog,7,female,Black,2,1,1,1,2,1,1,Selangor,233aeb07c,4.0,3,0,1,1,1,1,242,43
dog,2,female,Brown,2,3,1,1,2,1,1,Selangor,ec7952240,1.0,1,0,1,1,0,1,138,30
cat,2,male,Yellow,3,1,2,1,3,1,1,Selangor,5d45dae82,5.0,2,0,1,1,0,1,229,40
dog,1,male,Brown,1,1,2,2,2,1,1,Selangor,809ca8efd,6.0,3,0,1,0,0,1,476,101
cat,2,male,Golden,2,1,2,1,2,1,1,Selangor,b49312951,2.0,0,0,0,1,0,1,289,55
cat,16,female,Golden,3,2,1,1,1,1,1,Selangor,a31d4c0f0,2.0,4,1,0,1,0,1,667,128
cat,24,female,Black,1,1,1,1,1,1,1,Selangor,24336f580,2.0,2,0,1,1,0,1,425,87
dog,1,female,Brown,2,2,1,2,2,1,1,Selangor,1c6e35149,2.0,2,0,1,0,0,1,89,16
dog,5,female,Black,2,2,3,3,2,1,1,Selangor,f4a508263,3.0,3,0,0,1,0,1,120,21
dog,72,female,Black,3,2,2,1,1,1,1,Kuala Lumpur,06adfc154,4.0,2,0,0,1,0,1,377,68
cat,4,male,Black,2,1,2,1,2,1,2,Selangor,83166fea8,5.0,1,0,1,1,0,1,494,93
cat,12,female,Yellow,2,2,1,1,1,1,1,Kuala Lumpur,9403ac24d,5.0,4,1,0,1,0,1,306,58
dog,120,female,Brown,1,1,3,3,3,1,1,Kuala Lumpur,640a267a9,3.0,4,1,1,0,0,1,126,24
dog,2,female,Black,2,2,2,2,2,1,1,Selangor,761523328,5.0,1,0,1,1,0,1,82,16
cat,7,male,Black,2,1,3,3,3,2,1,Kuala Lumpur,cc09a719b,1.0,3,0,0,1,0,1,91,14
dog,2,male,Cream,2,1,1,1,2,1,1,Selangor,e6f4d14a0,4.0,4,1,1,0,1,1,9,1
cat,2,female,Black,2,1,2,1,2,1,1,Selangor,c98d16315,10.0,3,0,1,0,0,1,1343,260
cat,12,mixed,Black,2,2,2,2,2,1,3,Kuala Lumpur,475098962,1.0,0,0,1,1,0,1,587,120
dog,4,male,Black,2,1,1,1,2,1,1,Kuala Lumpur,3b41cf42a,5.0,4,1,1,0,1,1,146,31
dog,3,female,Cream,2,2,1,3,2,1,1,Selangor,c5a7f7d69,3.0,2,0,1,0,0,1,123,21
dog,12,female,Cream,2,2,1,1,1,1,2,Kuala Lumpur,bff5e06f5,8.0,4,1,1,1,1,1,226,42
cat,6,male,Golden,1,1,1,1,1,2,1,Kuala Lumpur,3f109dab7,2.0,2,0,1,0,0,1,428,83
dog,9,male,Black,1,1,3,1,2,1,1,Kedah,e69dd7d09,3.0,2,0,0,1,0,1,119,23
cat,36,female,Black,2,2,2,2,2,1,1,Kuala Lumpur,ab2254697,5.0,2,0,1,1,0,1,220,36
dog,24,male,Black,3,2,1,1,1,1,1,Perak,1b47183f1,3.0,2,0,0,0,0,1,214,35
dog,2,male,White,2,2,1,1,2,1,1,Selangor,5649192e9,1.0,2,0,1,0,0,1,166,35
dog,48,mixed,Cream,2,2,3,3,1,1,2,Pulau Pinang,af2f3a166,3.0,4,1,0,0,0,1,412,78
cat,3,male,Yellow,3,2,1,1,2,1,1,Selangor,df9b18c1e,3.0,2,0,1,0,1,1,376,68
cat,5,female,Brown,1,1,2,2,2,1,1,Kuala Lumpur,e811cd880,2.0,4,1,1,1,1,1,398,78
dog,6,male,Gray,2,1,3,3,3,1,1,Perak,ea05e0a19,0.0,4,1,1,0,0,0,194,38
dog,48,female,Black,2,2,3,3,3,1,9,Kuala Lumpur,3dab3050c,3.0,4,1,1,1,1,1,753,164
cat,3,female,Golden,1,2,2,2,2,1,1,Selangor,6afe7ee11,5.0,2,0,1,1,0,1,88,14
cat,2,female,Golden,1,1,2,2,2,1,1,Selangor,5d5942493,3.0,2,0,1,1,1,1,126,27
cat,3,male,Black,1,1,2,2,2,1,1,Selangor,058394848,10.0,2,0,1,1,0,1,277,55
dog,3,male,Black,2,1,2,2,2,1,1,Selangor,880a0ac07,3.0,2,0,1,1,0,1,39,6
dog,2,male,Brown,2,2,1,1,2,1,1,Selangor,9faef6bb6,1.0,2,0,1,0,0,1,12,2
cat,5,female,Black,1,3,1,1,3,1,1,Selangor,5a4b92653,4.0,2,0,0,1,0,1,117,21
cat,4,female,Gray,2,2,2,2,2,1,1,Selangor,9c4af0f83,2.0,3,0,1,0,0,1,40,7
cat,7,female,Brown,2,1,1,1,1,1,1,Selangor,888a7fc17,2.0,4,1,0,1,0,1,160,31
cat,48,female,Cream,2,1,1,1,1,1,1,Selangor,24fad6b0b,5.0,4,1,1,1,0,1,298,54
cat,1,female,Black,2,1,2,2,2,1,3,Selangor,a0c332aaf,3.0,1,0,1,1,0,1,586,113
dog,2,female,Brown,2,1,2,2,2,1,1,Selangor,2edce7d92,5.0,1,0,1,0,0,1,609,122
cat,2,mixed,Black,1,1,2,2,2,1,2,Perak,dd5d07137,1.0,4,1,0,1,0,1,175,33
dog,12,male,Brown,1,1,2,1,2,1,1,Johor,19cb228a0,2.0,2,0,1,1,0,1,440,77
dog,3,male,Brown,2,2,2,1,2,1,1,Selangor,e8be13bdf,6.0,1,0,1,0,0,1,368,70
cat,2,female,Black,2,1,2,1,2,1,1,Selangor,8afeab374,6.0,2,0,1,1,1,1,800,154
cat,12,female,Golden,2,1,3,3,3,1,1,Kuala Lumpur,1803e4c27,2.0,4,1,1,0,0,1,618,126
dog,3,female,Brown,2,1,2,1,2,1,1,Johor,9c7476c25,3.0,1,0,1,0,0,1,90,16
cat,3,female,Black,3,1,2,2,2,1,1,Kuala Lumpur,ea9003f0f,4.0,1,0,1,1,0,1,242,46
dog,6,female,Brown,2,1,1,1,1,1,1,Selangor,b4aa0c3ce,1.0,3,0,1,0,0,1,157,32
dog,1,male,Black,1,1,2,2,2,1,1,Kuala Lumpur,49a832741,1.0,2,0,1,0,0,1,1,0
cat,2,male,Black,2,1,2,2,2,1,1,Kedah,b906d9b78,1.0,2,0,1,1,0,1,47,8
cat,36,female,Black,2,1,2,2,2,1,1,Kuala Lumpur,5da6b63bc,5.0,4,1,1,1,0,1,446,91
dog,7,mixed,Black,2,1,1,1,1,1,2,Selangor,923a58e31,8.0,3,0,0,1,0,1,1498,275
dog,60,female,Black,1,1,1,1,2,1,1,Pulau Pinang,f477f306f,6.0,1,0,0,1,1,1,848,165
dog,48,male,Brown,1,1,1,1,2,1,1,Selangor,36ad55549,0.0,3,0,0,1,0,0,305,60
dog,11,female,Yellow,2,2,2,1,2,1,1,Pulau Pinang,851302ab1,3.0,4,1,0,0,0,1,111,24
dog,18,male,Brown,2,1,3,3,3,1,1,Selangor,3c30c4a49,2.0,4,1,1,1,0,1,745,144
cat,3,female,Black,1,2,2,2,2,1,1,Kuala Lumpur,96c93dcc0,1.0,1,0,1,1,0,1,64,12
dog,4,female,Golden,3,2,1,1,2,1,1,Selangor,743b67b44,10.0,3,0,0,1,0,1,307,50
dog,36,male,Gray,1,1,3,3,2,1,1,Selangor,3f4cf8745,2.0,1,0,0,1,1,1,408,80
cat,2,female,Brown,2,1,2,1,2,2,1,Selangor,c87f6d0e4,5.0,2,0,1,1,0,1,849,166
cat,1,female,Black,1,2,2,1,2,1,1,Selangor,52782bca8,5.0,0,0,1,1,1,1,587,107
dog,2,female,Black,2,1,2,1,2,1,1,Selangor,9786bb3f7,4.0,2,0,1,1,1,1,1020,202
dog,3,female,Black,2,1,1,1,2,1,1,Selangor,732fa3cb9,10.0,4,1,1,0,0,1,370,73
cat,7,male,Black,2,2,2,1,2,1,1,Kuala Lumpur,d1d9012db,4.0,1,0,1,1,1,1,421,81
dog,1,female,Cream,1,2,2,2,2,1,3,Perak,bc0b9984a,4.0,4,1,1,0,0,1,17,3
dog,2,male,Black,2,2,1,1,2,1,1,Selangor,2836c44dc,7.0,1,0,1,1,0,1,12,2
dog,24,female,Brown,2,1,2,2,1,1,1,Pulau Pinang,7c1f20f6e,1.0,4,1,1,0,0,1,1165,191
dog,2,female,Black,2,1,2,1,2,1,1,Pulau Pinang,0d460fe7a,1.0,1,0,1,1,1,1,153,25
cat,12,female,Black,2,2,3,3,3,1,1,Kuala Lumpur,8f519310b,5.0,3,0,0,1,1,1,467,96
dog,12,male,Cream,1,2,3,3,2,1,1,Selangor,0eab258a9,1.0,1,0,0,0,0,1,615,114
cat,4,mixed,Cream,2,1,1,1,2,1,4,Selangor,6d95c8ec6,6.0,2,0,1,1,0,1,47,7
dog,2,male,Brown,2,2,1,1,2,1,1,Pulau Pinang,49f6a8909,1.0,4,1,1,0,1,1,251,44
dog,6,female,Cream,2,1,1,1,2,1,1,Kuala Lumpur,a2dccbe51,3.0,4,1,1,0,0,1,312,64
dog,1,female,Black,2,1,3,3,2,1,1,Selangor,6114449db,4.0,3,0,0,1,0,1,132,24
cat,18,female,Black,1,1,3,1,3,1,1,Kuala Lumpur,35f9132e5,2.0,3,0,1,1,0,1,19,3
cat,8,mixed,Black,1,1,1,1,3,1,4,Kuala Lumpur,348665874,5.0,4,1,1,1,0,1,553,108
cat,36,female,Brown,2,3,2,2,2,1,1,Selangor,45d12329c,1.0,1,0,0,0,1,1,117,23
cat,1,mixed,Black,2,2,2,1,2,1,3,Pulau Pinang,c47c94411,4.0,4,1,1,0,0,1,47,11
dog,2,male,Black,2,2,2,3,2,1,1,Kuala Lumpur,ad70b1120,5.0,4,1,1,1,0,1,122,23
cat,2,male,Gray,2,1,1,1,2,1,1,Selangor,1952397d3,2.0,2,0,1,1,1,1,118,21
dog,12,mixed,Brown,2,2,1,1,1,1,2,Perak,43bae1c6d,4.0,2,0,1,1,0,1,52,11
cat,4,male,Brown,2,1,2,1,2,1,1,Pulau Pinang,2de719b88,5.0,3,0,1,0,0,1,417,80
dog,12,female,Black,2,2,1,1,1,1,1,Selangor,3ef5f0537,3.0,3,0,0,1,0,1,183,38
dog,48,female,Black,2,2,1,1,1,1,1,Selangor,17880e117,0.0,2,0,0,1,0,0,546,117
dog,1,female,Brown,2,1,2,2,2,1,1,Johor,5376c81df,1.0,0,0,1,1,0,1,157,30
dog,2,female,Cream,2,1,2,2,2,1,3,Kuala Lumpur,e58225b2e,2.0,2,0,1,1,0,1,349,68
cat,8,female,Brown,2,1,1,1,1,1,1,Kuala Lumpur,64e5f3abe,1.0,4,1,1,0,0,1,423,78
dog,2,female,Black,3,1,1,1,2,1,1,Selangor,3ae51e685,3.0,3,0,0,1,0,1,143,27
dog,2,mixed,Brown,1,1,2,2,1,1,2,Perak,b6c93a605,3.0,2,0,0,1,0,1,14,3
cat,3,female,Gray,2,2,2,1,2,1,1,Kuala Lumpur,02868b720,5.0,1,0,1,1,0,1,524,105
dog,1,mixed,Black,2,2,2,2,2,1,3,Kuala Lumpur,88f3a5fd6,0.0,4,1,1,1,0,0,212,43
dog,36,female,Black,2,1,1,1,1,1,1,Selangor,f45457bdc,1.0,4,1,1,1,0,1,1404,292
dog,48,female,Golden,2,2,2,1,1,1,1,Kedah,5b3559bf2,1.0,4,1,1,1,0,1,341,69
dog,4,female,Brown,2,1,1,1,1,1,1,Perak,bb051be7c,10.0,4,1,1,0,0,1,263,48
